,layer,filter,class_list,value
56,23,56,0,3.413861247714145e-06
408,23,408,0,3.025361224351375e-06
365,23,365,0,2.9829174038598083e-06
94,23,94,0,2.8295053322135997e-06
393,23,393,0,2.6154912687537114e-06
52,23,52,0,2.581929488365553e-06
313,23,313,0,2.4237007274940938e-06
61,23,61,0,2.3462287180309183e-06
151,23,151,0,2.141293850010939e-06
281,23,281,0,2.1177927063908975e-06
483,23,483,0,1.5158232416490058e-06
109,23,109,0,1.2928778622245396e-06
496,23,496,0,8.947634798528447e-07
130,23,130,0,3.6227630332286156e-07
146,23,146,0,7.362776008879023e-08
416,23,416,0,3.8897474996524296e-08
127,23,127,0,-2.950568002701992e-07
396,23,396,0,-4.373158626447271e-07
195,23,195,0,-8.322676506411498e-07
439,23,439,0,-8.629984591501661e-07
398,23,398,0,-1.5736794134024735e-06
28,23,28,0,-1.808619120657884e-06
17,23,17,0,-1.8219231465832487e-06
129,23,129,0,-2.393675788137095e-06
258,23,258,0,-3.1806767146536074e-06
436,23,436,0,-3.5399905876309924e-06
87,23,87,0,-4.1485980305844276e-06
55,23,55,0,-4.309267654056814e-06
326,23,326,0,-4.36368478342608e-06
339,23,339,0,-4.484363286871851e-06
93,23,93,0,-4.686114201779557e-06
226,23,226,0,-5.0129966644218985e-06
131,23,131,0,-5.3314450007113655e-06
105,23,105,0,-5.366209175083902e-06
351,23,351,0,-5.6385783175350035e-06
381,23,381,0,-5.8005625766410775e-06
239,23,239,0,-6.1646245325563955e-06
358,23,358,0,-6.228383553597005e-06
124,23,124,0,-8.159573783528273e-06
340,23,340,0,-8.858036910186495e-06
54,23,54,0,-8.961896202464014e-06
15,23,15,0,-9.38672330442758e-06
383,23,383,0,-1.0281343737950088e-05
310,23,310,0,-1.0597130703449142e-05
170,23,170,0,-1.0689866772350953e-05
387,23,387,0,-1.0728970311058016e-05
164,23,164,0,-1.0729390772401537e-05
504,23,504,0,-1.0769769033658338e-05
58,23,58,0,-1.0999525686916644e-05
69,23,69,0,-1.1707793360204998e-05
252,23,252,0,-1.2301517578394705e-05
83,23,83,0,-1.2392783274306485e-05
325,23,325,0,-1.2464659893496322e-05
430,23,430,0,-1.2468284199573798e-05
386,23,386,0,-1.2645170230141112e-05
505,23,505,0,-1.2871099597322466e-05
248,23,248,0,-1.331767333880851e-05
192,23,192,0,-1.3468694215856835e-05
315,23,315,0,-1.4341515671423277e-05
334,23,334,0,-1.4888273031121724e-05
316,23,316,0,-1.4893156193795942e-05
134,23,134,0,-1.5011999945480082e-05
45,23,45,0,-1.514061045989612e-05
32,23,32,0,-1.5946534922706146e-05
7,23,7,0,-1.6156672522360527e-05
31,23,31,0,-1.615898327111953e-05
254,23,254,0,-1.6354391103001743e-05
37,23,37,0,-1.6713203049278923e-05
163,23,163,0,-1.6825086545646516e-05
349,23,349,0,-1.7654648328047085e-05
203,23,203,0,-1.7698266898258376e-05
48,23,48,0,-1.791436976785743e-05
277,23,277,0,-1.8029544554287737e-05
229,23,229,0,-1.8033759778601777e-05
79,23,79,0,-1.8105657507938578e-05
143,23,143,0,-1.8300174099761257e-05
71,23,71,0,-1.8320189482978753e-05
344,23,344,0,-1.8443861090400304e-05
361,23,361,0,-1.8591906602727358e-05
230,23,230,0,-1.867822898216076e-05
26,23,26,0,-1.9234978289905945e-05
440,23,440,0,-1.954572603479754e-05
360,23,360,0,-1.9619791345582006e-05
311,23,311,0,-1.9646463110223335e-05
115,23,115,0,-2.015131525779923e-05
290,23,290,0,-2.0277739183061083e-05
378,23,378,0,-2.069749287130218e-05
214,23,214,0,-2.1047639649385275e-05
301,23,301,0,-2.116977736096315e-05
241,23,241,0,-2.1307406157855535e-05
180,23,180,0,-2.1454829365363802e-05
467,23,467,0,-2.1467761931714956e-05
246,23,246,0,-2.149238275226395e-05
488,23,488,0,-2.1577065006117558e-05
46,23,46,0,-2.1875698146145427e-05
215,23,215,0,-2.2343773408828316e-05
409,23,409,0,-2.269767070142148e-05
400,23,400,0,-2.3603100311786473e-05
116,23,116,0,-2.3719094138263673e-05
272,23,272,0,-2.382767971491617e-05
417,23,417,0,-2.3889274089461398e-05
509,23,509,0,-2.4575540185667323e-05
222,23,222,0,-2.4661126819125466e-05
150,23,150,0,-2.48700757035758e-05
413,23,413,0,-2.4911160215812523e-05
219,23,219,0,-2.551464121659519e-05
388,23,388,0,-2.557919894776717e-05
385,23,385,0,-2.563975377435357e-05
100,23,100,0,-2.5894516626356888e-05
357,23,357,0,-2.630315856648746e-05
485,23,485,0,-2.6526122430658994e-05
152,23,152,0,-2.7351024812061198e-05
223,23,223,0,-2.7475662439957473e-05
435,23,435,0,-2.76617417425018e-05
380,23,380,0,-2.8343363826277556e-05
4,23,4,0,-2.851520756246284e-05
499,23,499,0,-2.8537459521338347e-05
40,23,40,0,-2.8541395049264118e-05
454,23,454,0,-2.8654418836282504e-05
147,23,147,0,-2.9283365592736034e-05
322,23,322,0,-2.9333120067820407e-05
314,23,314,0,-2.958013978806573e-05
16,23,16,0,-2.977572103416426e-05
392,23,392,0,-2.979148879562743e-05
91,23,91,0,-3.012221754341571e-05
275,23,275,0,-3.079462029372815e-05
364,23,364,0,-3.0861345004640214e-05
145,23,145,0,-3.116482086576999e-05
95,23,95,0,-3.117745646242786e-05
455,23,455,0,-3.185945204688956e-05
459,23,459,0,-3.1878133731411126e-05
377,23,377,0,-3.195241844253793e-05
453,23,453,0,-3.2620890090351294e-05
188,23,188,0,-3.27926111087895e-05
506,23,506,0,-3.316481792662307e-05
487,23,487,0,-3.356098658855444e-05
405,23,405,0,-3.4216144379195515e-05
304,23,304,0,-3.447608151283532e-05
237,23,237,0,-3.463529010651056e-05
194,23,194,0,-3.479159647825636e-05
278,23,278,0,-3.493493127274538e-05
356,23,356,0,-3.499682626700862e-05
410,23,410,0,-3.561099863509387e-05
221,23,221,0,-3.563051109939375e-05
450,23,450,0,-3.5986307869950715e-05
3,23,3,0,-3.60094497056096e-05
276,23,276,0,-3.670066269336747e-05
66,23,66,0,-3.6976508696495713e-05
189,23,189,0,-3.7631744371691143e-05
161,23,161,0,-3.7724207676048674e-05
423,23,423,0,-3.814388118692502e-05
482,23,482,0,-3.8440963244346094e-05
62,23,62,0,-3.981883925726626e-05
42,23,42,0,-4.1413807824008944e-05
173,23,173,0,-4.15085904389767e-05
359,23,359,0,-4.152507219022939e-05
500,23,500,0,-4.156082040199793e-05
338,23,338,0,-4.1580404647167944e-05
212,23,212,0,-4.159725516930113e-05
122,23,122,0,-4.159953806958106e-05
80,23,80,0,-4.238733149991569e-05
292,23,292,0,-4.309938612850894e-05
335,23,335,0,-4.3327454442254607e-05
307,23,307,0,-4.357935948116065e-05
354,23,354,0,-4.3840581277454495e-05
404,23,404,0,-4.3932822806191926e-05
445,23,445,0,-4.403865994082601e-05
449,23,449,0,-4.418157029011383e-05
228,23,228,0,-4.457645068772775e-05
431,23,431,0,-4.4739632812340614e-05
297,23,297,0,-4.508753986365299e-05
495,23,495,0,-4.5742935976900155e-05
187,23,187,0,-4.5826786887637194e-05
257,23,257,0,-4.599651072606514e-05
438,23,438,0,-4.6090164431455974e-05
65,23,65,0,-4.699574911105619e-05
336,23,336,0,-4.713908202249595e-05
366,23,366,0,-4.719059359771238e-05
64,23,64,0,-4.728055421164834e-05
114,23,114,0,-4.7504595266922856e-05
76,23,76,0,-4.7573224684194224e-05
213,23,213,0,-4.782957946336541e-05
107,23,107,0,-4.813620656741735e-05
236,23,236,0,-4.833271063248157e-05
324,23,324,0,-4.898130228182529e-05
85,23,85,0,-4.942593817492957e-05
284,23,284,0,-4.96342567886332e-05
35,23,35,0,-4.985737941501922e-05
190,23,190,0,-5.0678851098151514e-05
208,23,208,0,-5.102165722145058e-05
193,23,193,0,-5.128681497149623e-05
446,23,446,0,-5.133934899856918e-05
103,23,103,0,-5.149492782634546e-05
253,23,253,0,-5.157820310088823e-05
419,23,419,0,-5.167873169509285e-05
288,23,288,0,-5.225701489446344e-05
332,23,332,0,-5.2299469771199814e-05
148,23,148,0,-5.3031556940952294e-05
47,23,47,0,-5.318892555551402e-05
328,23,328,0,-5.357970700492487e-05
38,23,38,0,-5.379618929262087e-05
333,23,333,0,-5.421139479627746e-05
220,23,220,0,-5.4212317931456866e-05
352,23,352,0,-5.4222985682617074e-05
289,23,289,0,-5.4375093611491734e-05
178,23,178,0,-5.450913547982994e-05
302,23,302,0,-5.4990198843463126e-05
51,23,51,0,-5.5112478299934595e-05
452,23,452,0,-5.60531555686028e-05
267,23,267,0,-5.6560449087605937e-05
72,23,72,0,-5.702886743352842e-05
286,23,286,0,-5.7282069942332645e-05
27,23,27,0,-5.743086817049381e-05
447,23,447,0,-5.7788681892700924e-05
502,23,502,0,-5.781667347134478e-05
363,23,363,0,-5.839208852910227e-05
262,23,262,0,-5.911881860413137e-05
434,23,434,0,-5.912510408798699e-05
479,23,479,0,-6.012453455955802e-05
319,23,319,0,-6.013622010008213e-05
306,23,306,0,-6.021336041588388e-05
260,23,260,0,-6.09314129478733e-05
255,23,255,0,-6.0996719890471504e-05
75,23,75,0,-6.121682208738432e-05
296,23,296,0,-6.126422405667853e-05
82,23,82,0,-6.20620583810072e-05
167,23,167,0,-6.223898432226039e-05
371,23,371,0,-6.234681506184225e-05
321,23,321,0,-6.282464812256139e-05
327,23,327,0,-6.301682882045023e-05
14,23,14,0,-6.309862192930283e-05
53,23,53,0,-6.314176994038911e-05
428,23,428,0,-6.327260776947118e-05
10,23,10,0,-6.336135826040534e-05
503,23,503,0,-6.350717056644584e-05
9,23,9,0,-6.369743591670974e-05
458,23,458,0,-6.421858161542726e-05
113,23,113,0,-6.562807825727379e-05
279,23,279,0,-6.62414511317544e-05
433,23,433,0,-6.692413342055393e-05
106,23,106,0,-6.711415500502139e-05
474,23,474,0,-6.720356762924817e-05
261,23,261,0,-6.739351968673146e-05
498,23,498,0,-6.761286624514806e-05
441,23,441,0,-6.801244105967275e-05
84,23,84,0,-6.806617426814432e-05
266,23,266,0,-6.86280909276804e-05
382,23,382,0,-7.03905278061412e-05
191,23,191,0,-7.100200751999352e-05
205,23,205,0,-7.127658752429378e-05
90,23,90,0,-7.132112395796808e-05
437,23,437,0,-7.198684787862453e-05
300,23,300,0,-7.198939878517718e-05
12,23,12,0,-7.213529184684209e-05
36,23,36,0,-7.23783563568392e-05
399,23,399,0,-7.404128867650739e-05
317,23,317,0,-7.411002752475416e-05
424,23,424,0,-7.464756852456622e-05
74,23,74,0,-7.52099616734947e-05
128,23,128,0,-7.543771134767008e-05
200,23,200,0,-7.634379265776259e-05
308,23,308,0,-7.652325536643412e-05
174,23,174,0,-7.777435313757186e-05
465,23,465,0,-7.868850741844513e-05
442,23,442,0,-7.879461689328516e-05
280,23,280,0,-7.908815787202039e-05
355,23,355,0,-8.018644835624533e-05
403,23,403,0,-8.06651700754335e-05
330,23,330,0,-8.089713494178197e-05
269,23,269,0,-8.114694863158301e-05
186,23,186,0,-8.143808804985663e-05
30,23,30,0,-8.15553642805389e-05
395,23,395,0,-8.249144403800201e-05
312,23,312,0,-8.304044640257135e-05
97,23,97,0,-8.304762942503707e-05
210,23,210,0,-8.312138304514827e-05
182,23,182,0,-8.370012155108907e-05
247,23,247,0,-8.447747380779802e-05
5,23,5,0,-8.471259674802667e-05
108,23,108,0,-8.539448592844722e-05
171,23,171,0,-8.622344751602062e-05
415,23,415,0,-8.650361277141582e-05
198,23,198,0,-8.656101609473277e-05
63,23,63,0,-8.833522226900926e-05
463,23,463,0,-8.85714449926689e-05
406,23,406,0,-8.942340606890031e-05
375,23,375,0,-9.165595385083325e-05
444,23,444,0,-9.231997106388113e-05
369,23,369,0,-9.365370478621182e-05
295,23,295,0,-9.386650189963097e-05
158,23,158,0,-9.395580192160802e-05
2,23,2,0,-9.425515919856409e-05
227,23,227,0,-9.633560919921624e-05
283,23,283,0,-9.64278685683162e-05
44,23,44,0,-9.802395352348503e-05
486,23,486,0,-9.827553490020513e-05
126,23,126,0,-0.0001004967333877449
110,23,110,0,-0.00010058354466251363
402,23,402,0,-0.00010125751863835353
341,23,341,0,-0.00010162072411212808
480,23,480,0,-0.00010206971119759433
49,23,49,0,-0.00010304382766982423
507,23,507,0,-0.00010391691008608817
370,23,370,0,-0.00010397318180122017
234,23,234,0,-0.00010428341415684717
348,23,348,0,-0.00010520052857576623
70,23,70,0,-0.00010528420814719386
60,23,60,0,-0.00010567303292497998
291,23,291,0,-0.00010583303368932873
225,23,225,0,-0.00010695952463342095
298,23,298,0,-0.00010706366490457198
232,23,232,0,-0.00010717519714957824
59,23,59,0,-0.00010721536018266642
88,23,88,0,-0.00010738952341583507
13,23,13,0,-0.00011036362183259873
412,23,412,0,-0.00011385118279017004
243,23,243,0,-0.00011388558094850287
362,23,362,0,-0.00011512999103755473
140,23,140,0,-0.0001153358175243424
19,23,19,0,-0.00011666905754131873
86,23,86,0,-0.00011768773339371208
329,23,329,0,-0.00011847278109711201
457,23,457,0,-0.00012192288667535189
493,23,493,0,-0.00012358393185499806
136,23,136,0,-0.0001239733534682319
197,23,197,0,-0.0001246809264887294
345,23,345,0,-0.00012622648631512856
481,23,481,0,-0.0001265832957892732
353,23,353,0,-0.0001273171525399408
211,23,211,0,-0.00012894251047232964
119,23,119,0,-0.00013129668746734158
318,23,318,0,-0.00013361230345887432
245,23,245,0,-0.00013493560447127572
263,23,263,0,-0.00013755985678780557
401,23,401,0,-0.0001395682821954125
199,23,199,0,-0.00014059092318025046
162,23,162,0,-0.00014084090702990438
118,23,118,0,-0.00014403958902181602
141,23,141,0,-0.0001483884286650139
491,23,491,0,-0.00014862399915787082
293,23,293,0,-0.00015004318841047582
501,23,501,0,-0.00015825215623593847
133,23,133,0,-0.00016094963902473224
175,23,175,0,-0.00016151339219023787
256,23,256,0,-0.00016916620936320293
497,23,497,0,-0.00016965738569126864
384,23,384,0,-0.00017167795751461546
89,23,89,0,-0.00017239692382531313
99,23,99,0,-0.00018938987055114876
472,23,472,0,-0.00019700040587568025
121,23,121,0,-0.00020390535452396996
477,23,477,0,-0.00020722865191825647
184,23,184,0,-0.0002213863293433538
96,23,96,0,-0.00023277627479079133
204,23,204,0,-0.0002606318424262399
273,23,273,0,-0.0003023721959277359
159,23,159,0,-0.0003223260242667614
294,23,294,0,-0.00032244032288163415
471,23,471,0,-0.0003275045909614249
264,23,264,0,-0.00042743490583517784
168,23,168,0,-0.0005081653657332486
299,23,299,0,-0.000636170353278942
