,layer,filter,class_list,value
173,26,173,whole,0.002405231394805134
382,26,382,whole,0.0023951305005168295
329,26,329,whole,0.0023874910604165184
177,26,177,whole,0.002382213449726012
116,26,116,whole,0.0023596953108723693
131,26,131,whole,0.002349431761774343
402,26,402,whole,0.0023317910201161216
148,26,148,whole,0.002326197021053469
313,26,313,whole,0.002312321628822626
274,26,274,whole,0.0023044072492213468
315,26,315,whole,0.0023022339552179714
439,26,439,whole,0.002297255511734893
81,26,81,whole,0.0022357657113527495
70,26,70,whole,0.0022228641763039625
420,26,420,whole,0.002191203333307631
222,26,222,whole,0.0021782358315858273
334,26,334,whole,0.0021277753745536166
127,26,127,whole,0.002122669625476559
179,26,179,whole,0.0021164707046416693
56,26,56,whole,0.0021012306498519487
158,26,158,whole,0.002100070038769163
97,26,97,whole,0.0020213831138226933
187,26,187,whole,0.0019890068290671775
32,26,32,whole,0.0019799971710731654
408,26,408,whole,0.00196136527566747
351,26,351,whole,0.001955867795182438
182,26,182,whole,0.0019485253425955782
104,26,104,whole,0.0019234610620582758
130,26,130,whole,0.001916640010285423
343,26,343,whole,0.0019155863626191233
407,26,407,whole,0.0019155210841197898
94,26,94,whole,0.0018994059344127768
213,26,213,whole,0.0018825470420595566
210,26,210,whole,0.0018634488940885905
332,26,332,whole,0.0018435937014925862
159,26,159,whole,0.001839846474028233
275,26,275,whole,0.0018328294247190618
106,26,106,whole,0.0018253404087239986
299,26,299,whole,0.0018170693326203164
8,26,8,whole,0.0018116406257791314
373,26,373,whole,0.001763782765036203
95,26,95,whole,0.001756219407868663
199,26,199,whole,0.0017224522923542456
52,26,52,whole,0.0017021449427756605
230,26,230,whole,0.0016777346074389396
375,26,375,whole,0.0016637241230365225
204,26,204,whole,0.001643144827433448
64,26,64,whole,0.001641452922555952
398,26,398,whole,0.0016155307769690121
415,26,415,whole,0.001591442748233096
162,26,162,whole,0.0015866335586002364
474,26,474,whole,0.0015836121211098657
312,26,312,whole,0.0015573085514009378
12,26,12,whole,0.0015390185372703635
269,26,269,whole,0.0015241185452550677
436,26,436,whole,0.0015106579354841373
6,26,6,whole,0.0014860866440148137
310,26,310,whole,0.0014758021549780003
85,26,85,whole,0.0014757371867545393
252,26,252,whole,0.0014537754258900318
473,26,473,whole,0.0014511746085249678
111,26,111,whole,0.0014498751576512707
440,26,440,whole,0.0014263357796061994
5,26,5,whole,0.0014241757702502266
258,26,258,whole,0.001417308235698217
399,26,399,whole,0.0014090468562428164
239,26,239,whole,0.0013945831497612217
462,26,462,whole,0.001390993973880757
423,26,423,whole,0.001389955609104031
69,26,69,whole,0.0013794354535587568
392,26,392,whole,0.0013788873258388326
207,26,207,whole,0.0013687026255602267
400,26,400,whole,0.0013632338842767956
253,26,253,whole,0.001352787734219206
422,26,422,whole,0.0013456380000069902
466,26,466,whole,0.001343331730718101
132,26,132,whole,0.001336901131072122
353,26,353,whole,0.0013131469676898409
333,26,333,whole,0.0013063682196840776
263,26,263,whole,0.0012882233335412172
278,26,278,whole,0.0012761062345472223
157,26,157,whole,0.0012747997002734888
215,26,215,whole,0.0012740238982940969
57,26,57,whole,0.0012622293692282317
501,26,501,whole,0.001248072059869309
203,26,203,whole,0.0012392090127983201
86,26,86,whole,0.0012198652743130214
448,26,448,whole,0.0012104236113147544
467,26,467,whole,0.0012079123926739485
364,26,364,whole,0.001191117489759796
135,26,135,whole,0.0011750384875718555
4,26,4,whole,0.0011522635138231502
292,26,292,whole,0.0011247194493423835
39,26,39,whole,0.0011224365634770017
446,26,446,whole,0.0011175775078093768
471,26,471,whole,0.0011130788130845736
59,26,59,whole,0.0011035683975388804
38,26,38,whole,0.0010865855721150113
19,26,19,whole,0.0010664600648112382
128,26,128,whole,0.0010623199099245018
227,26,227,whole,0.001034215001979283
226,26,226,whole,0.0010279602325517574
365,26,365,whole,0.0010002376918960363
416,26,416,whole,0.0009705746576530507
328,26,328,whole,0.0009682268177808158
163,26,163,whole,0.0009303883495099155
53,26,53,whole,0.0009216963465555033
137,26,137,whole,0.0009176677290695167
172,26,172,whole,0.0009146108589342842
155,26,155,whole,0.0008849808483865927
133,26,133,whole,0.00088072001175783
503,26,503,whole,0.0008766520180064965
16,26,16,whole,0.0008743233177316177
171,26,171,whole,0.0008655218411294706
318,26,318,whole,0.0008575926867104358
419,26,419,whole,0.0008556010509910737
186,26,186,whole,0.0008467883709826714
257,26,257,whole,0.0008420018115282517
48,26,48,whole,0.0008282312798384008
478,26,478,whole,0.0008017625311109871
320,26,320,whole,0.0007927915836809369
83,26,83,whole,0.0007895496654659647
428,26,428,whole,0.0007869143434090885
367,26,367,whole,0.00077832469864741
340,26,340,whole,0.0007687587819835371
224,26,224,whole,0.0007563836683709664
123,26,123,whole,0.0007545216126687568
25,26,25,whole,0.000725801221310746
7,26,7,whole,0.0007200970227212651
107,26,107,whole,0.0007092636622530397
344,26,344,whole,0.0006974694129076954
98,26,98,whole,0.000636982235125233
492,26,492,whole,0.0006317296877812317
40,26,40,whole,0.0006175848000679194
356,26,356,whole,0.0006128543779522234
396,26,396,whole,0.0005955521700895158
223,26,223,whole,0.0005845173343194579
491,26,491,whole,0.0005650430206064194
246,26,246,whole,0.0005580802021693691
250,26,250,whole,0.00053986631528944
511,26,511,whole,0.0005355932274851039
285,26,285,whole,0.0005054229432477795
493,26,493,whole,0.0004985113215212996
361,26,361,whole,0.00046820499336407227
445,26,445,whole,0.0004645597288638139
125,26,125,whole,0.0004610303728665655
449,26,449,whole,0.0004603732663794188
212,26,212,whole,0.00045788985872786275
306,26,306,whole,0.000456371437791811
405,26,405,whole,0.0004555790501627472
322,26,322,whole,0.00045187419261548384
14,26,14,whole,0.0004383097873485611
348,26,348,whole,0.0004304044404945872
117,26,117,whole,0.00042497163568793166
242,26,242,whole,0.000420854390890707
229,26,229,whole,0.0004178458707655137
183,26,183,whole,0.00041553426710337507
262,26,262,whole,0.0004031157407085522
495,26,495,whole,0.0004016271076613891
452,26,452,whole,0.000394811061282729
65,26,65,whole,0.00038960878853499197
55,26,55,whole,0.00037457541622117307
79,26,79,whole,0.0003731726288816571
484,26,484,whole,0.000369094526888053
225,26,225,whole,0.00036488975347449403
134,26,134,whole,0.00035739485190135027
260,26,260,whole,0.0003409385949758238
20,26,20,whole,0.0003398995914994926
28,26,28,whole,0.00031777724431175067
50,26,50,whole,0.00031310816085467613
105,26,105,whole,0.00030600829747118134
412,26,412,whole,0.0002960160506142751
24,26,24,whole,0.0002697497877270173
147,26,147,whole,0.0002682432247334995
92,26,92,whole,0.0002592987817854421
146,26,146,whole,0.0002487735718290817
293,26,293,whole,0.00021583468064494569
145,26,145,whole,0.00020936503614896158
442,26,442,whole,0.00020043024914512757
221,26,221,whole,0.00019178008845682372
463,26,463,whole,0.0001829231582827707
218,26,218,whole,0.0001751818796451099
44,26,44,whole,0.0001750876341140727
391,26,391,whole,0.00017359464973921009
346,26,346,whole,0.00017237262799106357
216,26,216,whole,0.00016807055065553743
197,26,197,whole,0.00016466560422983173
251,26,251,whole,0.00015742072855524326
277,26,277,whole,0.00015223317162139162
297,26,297,whole,0.0001521075752790615
496,26,496,whole,0.0001462274351826588
22,26,22,whole,0.00013607582287019152
36,26,36,whole,0.00012814908306248255
330,26,330,whole,0.00012395649296206992
509,26,509,whole,0.00010729683043135809
488,26,488,whole,9.999495268268391e-05
325,26,325,whole,9.411452186491726e-05
91,26,91,whole,8.083570481865771e-05
479,26,479,whole,6.673750049693388e-05
195,26,195,whole,6.410513742566037e-05
17,26,17,whole,5.3190009068568125e-05
61,26,61,whole,5.193177862216278e-05
345,26,345,whole,5.046000315151356e-05
490,26,490,whole,4.7774502191419126e-05
110,26,110,whole,2.960593099959521e-05
27,26,27,whole,1.1402951977026662e-05
370,26,370,whole,1.1045045887270785e-05
494,26,494,whole,-1.4111846244447939e-05
67,26,67,whole,-1.586550459257898e-05
273,26,273,whole,-2.223681778288078e-05
385,26,385,whole,-3.6058333183608754e-05
441,26,441,whole,-3.8347446621372214e-05
438,26,438,whole,-6.331717814000298e-05
99,26,99,whole,-6.504120842381697e-05
54,26,54,whole,-6.832964565966336e-05
337,26,337,whole,-7.15595293708232e-05
247,26,247,whole,-7.50644328015508e-05
264,26,264,whole,-9.678908868374619e-05
276,26,276,whole,-9.870540560600535e-05
89,26,89,whole,-0.00010180016027395041
234,26,234,whole,-0.00011153991489778704
174,26,174,whole,-0.00011685454510963426
10,26,10,whole,-0.00012539328821309332
504,26,504,whole,-0.00013289448603757934
298,26,298,whole,-0.00014777227102612673
482,26,482,whole,-0.0001497498644266057
77,26,77,whole,-0.0001697026947883075
354,26,354,whole,-0.0001897912822847108
180,26,180,whole,-0.00019528295777387854
327,26,327,whole,-0.00021148714307481862
151,26,151,whole,-0.00021280755314831415
410,26,410,whole,-0.00021382306602354804
485,26,485,whole,-0.0002238479715103314
15,26,15,whole,-0.00025360106622658514
46,26,46,whole,-0.00026863907034537296
461,26,461,whole,-0.0002741095111694786
497,26,497,whole,-0.0002797880971129287
414,26,414,whole,-0.00028193910841956416
302,26,302,whole,-0.0002844840417921778
363,26,363,whole,-0.0002847301031504984
72,26,72,whole,-0.0002915244696816293
190,26,190,whole,-0.00029608309528885975
352,26,352,whole,-0.0002980329351829959
287,26,287,whole,-0.00030779429528797155
459,26,459,whole,-0.00034944668918362716
60,26,60,whole,-0.00035431661215609147
425,26,425,whole,-0.0003626117690342575
211,26,211,whole,-0.00036807138385636546
181,26,181,whole,-0.00038102088499670855
350,26,350,whole,-0.00038665186073267644
444,26,444,whole,-0.00041361123748907114
286,26,286,whole,-0.00044480594156592483
175,26,175,whole,-0.0004948226033840617
307,26,307,whole,-0.0005496075797423051
395,26,395,whole,-0.0005775831507979114
76,26,76,whole,-0.000587244967237773
18,26,18,whole,-0.0005936754337917616
217,26,217,whole,-0.0006210575885217996
341,26,341,whole,-0.0006473134097013468
500,26,500,whole,-0.0006659072338147158
268,26,268,whole,-0.0006718459400605045
409,26,409,whole,-0.0006803417768821527
120,26,120,whole,-0.0007109387098407952
388,26,388,whole,-0.0007195929328178933
29,26,29,whole,-0.0007208037242755482
194,26,194,whole,-0.0007214137350326973
433,26,433,whole,-0.0007509925320744708
267,26,267,whole,-0.0007721620277250995
101,26,101,whole,-0.0007863264564105059
394,26,394,whole,-0.0007869041534860101
389,26,389,whole,-0.0008079621037290358
113,26,113,whole,-0.000809397672775934
93,26,93,whole,-0.0008107023150492485
430,26,430,whole,-0.0008137864541307094
103,26,103,whole,-0.0008141064075467278
362,26,362,whole,-0.0008146553369545841
472,26,472,whole,-0.0008158023155859182
198,26,198,whole,-0.0008400908559081123
301,26,301,whole,-0.0008584377252313831
37,26,37,whole,-0.0008593699739714265
23,26,23,whole,-0.0008746931658444174
272,26,272,whole,-0.000908803439168017
280,26,280,whole,-0.0009206002648783635
404,26,404,whole,-0.000922541779155309
460,26,460,whole,-0.0009463969397909118
338,26,338,whole,-0.0009561990382212931
214,26,214,whole,-0.0009642733697511837
368,26,368,whole,-0.0009855325440543364
270,26,270,whole,-0.0009892292603529882
150,26,150,whole,-0.0009934231595463735
413,26,413,whole,-0.0010140323139232945
68,26,68,whole,-0.0010245397805819963
358,26,358,whole,-0.0010304717265156745
279,26,279,whole,-0.0010413618969141263
374,26,374,whole,-0.0010713154199672643
143,26,143,whole,-0.0010793056444307735
43,26,43,whole,-0.0011013973219316817
219,26,219,whole,-0.0011066387642690145
323,26,323,whole,-0.0011078560762812818
469,26,469,whole,-0.0011198735715951622
470,26,470,whole,-0.0011300538981358964
303,26,303,whole,-0.0011618488391031724
434,26,434,whole,-0.0011687732103103673
426,26,426,whole,-0.0011877541711298625
498,26,498,whole,-0.0011894118400598952
78,26,78,whole,-0.0012299499845574349
191,26,191,whole,-0.0012300043934357376
424,26,424,whole,-0.0012404448303497257
153,26,153,whole,-0.0012541987964711648
429,26,429,whole,-0.0012775452475811983
192,26,192,whole,-0.0012815453604823192
499,26,499,whole,-0.0012887779885075476
443,26,443,whole,-0.0012995676871345027
335,26,335,whole,-0.0013026556875308988
386,26,386,whole,-0.0013047900057195777
326,26,326,whole,-0.0013413669180546886
160,26,160,whole,-0.0013533415020557937
31,26,31,whole,-0.001359189128553494
508,26,508,whole,-0.0013618671348419448
149,26,149,whole,-0.001365209073146086
288,26,288,whole,-0.0013791668756201786
26,26,26,whole,-0.0013990816639565485
355,26,355,whole,-0.0014012319465877962
357,26,357,whole,-0.0014354745827245558
90,26,90,whole,-0.0014569483059265133
58,26,58,whole,-0.001467817781006226
119,26,119,whole,-0.0014796615853017248
390,26,390,whole,-0.001484038032390285
62,26,62,whole,-0.0015426481636790085
376,26,376,whole,-0.0015471358457445974
47,26,47,whole,-0.0015867269016374811
265,26,265,whole,-0.0016089622096846356
193,26,193,whole,-0.0016199386450381382
437,26,437,whole,-0.0016451556379733113
206,26,206,whole,-0.0016522661038914622
71,26,71,whole,-0.0016778608709466267
74,26,74,whole,-0.0016816030805525107
483,26,483,whole,-0.0016855989148330717
317,26,317,whole,-0.0017087409062276724
156,26,156,whole,-0.0017151841187587826
124,26,124,whole,-0.0017579030271176986
506,26,506,whole,-0.0017600395261815403
87,26,87,whole,-0.0017623384750944902
196,26,196,whole,-0.001803016495744961
1,26,1,whole,-0.0018114162614350545
378,26,378,whole,-0.0018496113203106067
319,26,319,whole,-0.0018543678659787676
255,26,255,whole,-0.0018554155948833854
144,26,144,whole,-0.0019046935002923423
421,26,421,whole,-0.001916822958879837
231,26,231,whole,-0.0019225254784582591
35,26,35,whole,-0.0019291478338818737
0,26,0,whole,-0.0019807863642068053
284,26,284,whole,-0.00199830610855192
291,26,291,whole,-0.0020059977336018345
185,26,185,whole,-0.002043800185526065
42,26,42,whole,-0.00206577301217558
486,26,486,whole,-0.002106552437273512
480,26,480,whole,-0.0021126304072447396
383,26,383,whole,-0.0021161217406119566
205,26,205,whole,-0.0021243981512666784
475,26,475,whole,-0.002133759147509879
324,26,324,whole,-0.002155871342263288
33,26,33,whole,-0.0021821853044995355
316,26,316,whole,-0.002207675660029401
45,26,45,whole,-0.0022391939683335843
237,26,237,whole,-0.002273524010365252
283,26,283,whole,-0.002278863146909449
295,26,295,whole,-0.00229221977538935
339,26,339,whole,-0.0023279889761727017
51,26,51,whole,-0.002328901614050705
465,26,465,whole,-0.002339253447756811
13,26,13,whole,-0.0023491094781200204
109,26,109,whole,-0.0023599254668855854
305,26,305,whole,-0.0023963964111852762
244,26,244,whole,-0.0024721275726044857
380,26,380,whole,-0.0024845693390872017
347,26,347,whole,-0.0024851095277519395
261,26,261,whole,-0.002522643141468307
21,26,21,whole,-0.002545343227926179
401,26,401,whole,-0.002554718524006691
435,26,435,whole,-0.0025978496954488597
453,26,453,whole,-0.002604568928906443
489,26,489,whole,-0.0026121831308803193
176,26,176,whole,-0.002643569387447487
140,26,140,whole,-0.002645458430442138
377,26,377,whole,-0.002716808628511345
379,26,379,whole,-0.002739713849779897
115,26,115,whole,-0.002771598479539235
447,26,447,whole,-0.002912236029385216
209,26,209,whole,-0.002922277856982825
468,26,468,whole,-0.0029482480584673816
300,26,300,whole,-0.0029504823895378824
289,26,289,whole,-0.0029571032652058273
238,26,238,whole,-0.0029796711175932877
170,26,170,whole,-0.002989816698444692
372,26,372,whole,-0.0029929637604154
249,26,249,whole,-0.0030006471588401385
510,26,510,whole,-0.00301069953317778
200,26,200,whole,-0.003056743226052737
166,26,166,whole,-0.0030806704312684122
154,26,154,whole,-0.003268498327507201
2,26,2,whole,-0.0033582984512320322
418,26,418,whole,-0.003386295427077503
397,26,397,whole,-0.0033938210865426975
141,26,141,whole,-0.0034346710583106075
369,26,369,whole,-0.0034686872198341303
9,26,9,whole,-0.0034818635248403612
458,26,458,whole,-0.0035726799592679125
266,26,266,whole,-0.0035824290156034255
296,26,296,whole,-0.00363444926901032
63,26,63,whole,-0.003634990575339918
417,26,417,whole,-0.0036478292682122562
73,26,73,whole,-0.003841312154133078
188,26,188,whole,-0.0038609756449984093
384,26,384,whole,-0.003867655035765674
49,26,49,whole,-0.003942647702910617
184,26,184,whole,-0.003980774612380933
256,26,256,whole,-0.004088310370233707
168,26,168,whole,-0.004163333785505179
84,26,84,whole,-0.004352162175547473
477,26,477,whole,-0.0044722065886380015
96,26,96,whole,-0.004641635687165869
164,26,164,whole,-0.004768889889080334
304,26,304,whole,-0.0050286816234713415
281,26,281,whole,-0.0051516159768367625
220,26,220,whole,-0.0052916480386109715
233,26,233,whole,-0.005509616622605696
75,26,75,whole,-0.0056127677448254785
342,26,342,whole,-0.005706169035971554
331,26,331,whole,-0.005743589188178251
271,26,271,whole,-0.005853333970686403
309,26,309,whole,-0.006268975608363039
254,26,254,whole,-0.007127930550070406
88,26,88,whole,-0.007286649557708258
66,26,66,whole,-0.007904888727002105
142,26,142,whole,-0.00917130618132938
481,26,481,whole,-0.009483579299600869
118,26,118,whole,-0.011534373051758326
432,26,432,whole,-0.01301048026826263
