,layer,filter,class_list,value
502,26,502,0,0.00013269367637986919
477,26,477,0,0.00013180326414394817
383,26,383,0,0.0001245432096961263
450,26,450,0,0.0001231243432326501
426,26,426,0,0.00012038893183764498
499,26,499,0,0.00012002889174264064
494,26,494,0,0.00011931388138041177
107,26,107,0,0.00011816408809623979
225,26,225,0,0.00011423852644920629
361,26,361,0,0.00011190545665817897
124,26,124,0,0.00010805520668002443
24,26,24,0,0.00010617082940244105
396,26,396,0,0.00010606961657231296
168,26,168,0,0.00010566635932560687
182,26,182,0,0.00010449071096523266
433,26,433,0,0.00010388038239486085
67,26,67,0,0.0001017722684836242
15,26,15,0,0.00010163979434124615
415,26,415,0,0.00010160331290383073
126,26,126,0,0.00010128368595383464
324,26,324,0,9.878350337211295e-05
194,26,194,0,9.867083327230741e-05
353,26,353,0,9.77971827221702e-05
56,26,56,0,9.759023679768441e-05
206,26,206,0,9.745235573601629e-05
23,26,23,0,9.672516819199117e-05
370,26,370,0,9.569778499545212e-05
47,26,47,0,9.485005550237124e-05
52,26,52,0,9.201911720028156e-05
160,26,160,0,9.103173908427963e-05
108,26,108,0,8.800128120565188e-05
237,26,237,0,8.767239515629077e-05
372,26,372,0,8.690120975211047e-05
418,26,418,0,8.684870899074992e-05
366,26,366,0,8.488668815003209e-05
81,26,81,0,8.301986318549614e-05
303,26,303,0,8.273151043374228e-05
492,26,492,0,8.236045013295667e-05
509,26,509,0,8.024457960135179e-05
401,26,401,0,7.976794373204532e-05
263,26,263,0,7.94815818909389e-05
228,26,228,0,7.598826846882956e-05
340,26,340,0,7.401723966743434e-05
192,26,192,0,7.196859183041803e-05
156,26,156,0,7.150475029472636e-05
271,26,271,0,7.120366715016591e-05
211,26,211,0,6.998049724966648e-05
430,26,430,0,6.923704690746657e-05
460,26,460,0,6.876876605133031e-05
289,26,289,0,6.853761641398837e-05
371,26,371,0,6.83845752639134e-05
472,26,472,0,6.798003168984046e-05
4,26,4,0,6.781636740904595e-05
94,26,94,0,6.669012179461031e-05
17,26,17,0,6.554201138351257e-05
203,26,203,0,6.308138731099255e-05
189,26,189,0,6.263020436007017e-05
41,26,41,0,6.229401737168905e-05
501,26,501,0,6.131113252475507e-05
388,26,388,0,5.949746330623507e-05
394,26,394,0,5.89497659193583e-05
496,26,496,0,5.7546487131165945e-05
410,26,410,0,5.7125611520914e-05
217,26,217,0,5.692059707571584e-05
106,26,106,0,5.685664943654301e-05
219,26,219,0,5.6510594252934254e-05
399,26,399,0,5.646938448009564e-05
177,26,177,0,5.625039616240502e-05
32,26,32,0,5.5211253181952634e-05
405,26,405,0,5.502622486658337e-05
12,26,12,0,5.440483803932361e-05
411,26,411,0,5.2640812287929605e-05
83,26,83,0,5.145331576356105e-05
0,26,0,0,5.129292862311452e-05
155,26,155,0,5.066613397803898e-05
6,26,6,0,5.016733061526946e-05
275,26,275,0,4.7946640562945844e-05
37,26,37,0,4.7592134229046404e-05
257,26,257,0,4.438490317275612e-05
43,26,43,0,4.341662125002532e-05
134,26,134,0,4.3363126755990854e-05
420,26,420,0,4.321638409024997e-05
89,26,89,0,4.148760945906771e-05
136,26,136,0,4.128704085649692e-05
389,26,389,0,4.096281997160167e-05
64,26,64,0,4.080305372117232e-05
466,26,466,0,3.9194813544385366e-05
323,26,323,0,3.87431369772484e-05
391,26,391,0,3.851509423745681e-05
443,26,443,0,3.745853479645289e-05
346,26,346,0,3.645105197001008e-05
186,26,186,0,3.543366700676786e-05
293,26,293,0,3.525108920472419e-05
111,26,111,0,3.490048133500956e-05
76,26,76,0,3.3951158739453644e-05
442,26,442,0,3.3391269767013564e-05
8,26,8,0,3.2736625037221856e-05
262,26,262,0,3.270542053358527e-05
253,26,253,0,3.2471414686607855e-05
511,26,511,0,3.228272862454418e-05
223,26,223,0,3.2026776534777034e-05
278,26,278,0,3.193865942785479e-05
31,26,31,0,3.064242946557716e-05
38,26,38,0,3.027781465494428e-05
422,26,422,0,2.8636453701957888e-05
439,26,439,0,2.8095063425759292e-05
172,26,172,0,2.794726487883592e-05
419,26,419,0,2.7688788360014094e-05
123,26,123,0,2.761178374147688e-05
131,26,131,0,2.692563373978274e-05
386,26,386,0,2.566278009271672e-05
10,26,10,0,2.489059952580641e-05
50,26,50,0,2.4662312228418415e-05
120,26,120,0,2.4545297846523263e-05
423,26,423,0,2.430681119020006e-05
503,26,503,0,2.403533113977119e-05
440,26,440,0,2.2357938322159487e-05
314,26,314,0,2.2130991972468817e-05
408,26,408,0,2.1202983880808102e-05
334,26,334,0,2.1175388284400132e-05
239,26,239,0,2.1009659764170686e-05
179,26,179,0,2.0481874363065257e-05
488,26,488,0,2.001390634982503e-05
13,26,13,0,1.940666526795143e-05
448,26,448,0,1.907214365094445e-05
390,26,390,0,1.8373609848165716e-05
137,26,137,0,1.7861952970277262e-05
406,26,406,0,1.679608665168253e-05
242,26,242,0,1.6604895928806762e-05
315,26,315,0,1.596865635287159e-05
321,26,321,0,1.585192209727637e-05
458,26,458,0,1.583545167364031e-05
284,26,284,0,1.5606286204861154e-05
74,26,74,0,1.5186504583308835e-05
459,26,459,0,1.4251916703111877e-05
437,26,437,0,1.4157051030816437e-05
299,26,299,0,1.2790129473383427e-05
444,26,444,0,1.2662430770704614e-05
3,26,3,0,1.2558578017651811e-05
295,26,295,0,1.2545097203131572e-05
65,26,65,0,1.2119460854920217e-05
328,26,328,0,1.136412717877011e-05
302,26,302,0,1.0349793307717903e-05
360,26,360,0,1.0262531567140077e-05
229,26,229,0,9.964933983663826e-06
369,26,369,0,8.716965267840938e-06
163,26,163,0,8.638139168581916e-06
345,26,345,0,6.515354729275114e-06
162,26,162,0,6.491870576075253e-06
87,26,87,0,6.491787892959344e-06
20,26,20,0,4.841885461925876e-06
135,26,135,0,4.783734680080532e-06
157,26,157,0,4.242798599529695e-06
227,26,227,0,3.8271828044056376e-06
49,26,49,0,3.76506145223221e-06
479,26,479,0,1.9719512581617417e-06
483,26,483,0,1.7981676634692966e-06
195,26,195,0,1.6918407448884842e-06
510,26,510,0,1.3720089420354854e-06
221,26,221,0,1.349833378183618e-06
292,26,292,0,1.1323867649459806e-06
322,26,322,0,8.990513195472615e-07
280,26,280,0,5.644310548169607e-07
291,26,291,0,-7.97929010931675e-07
250,26,250,0,-7.994708645098214e-07
16,26,16,0,-1.4577105258539725e-06
312,26,312,0,-2.2448100711391915e-06
352,26,352,0,-2.9805163786145173e-06
44,26,44,0,-3.9116433976693624e-06
385,26,385,0,-4.016034310128091e-06
392,26,392,0,-5.376821002289755e-06
310,26,310,0,-5.878202887998896e-06
451,26,451,0,-6.512077423004304e-06
351,26,351,0,-6.875683310758607e-06
79,26,79,0,-7.562830519525221e-06
355,26,355,0,-7.950741989304344e-06
129,26,129,0,-7.983289641322333e-06
218,26,218,0,-9.458335495571291e-06
327,26,327,0,-9.76523513820382e-06
14,26,14,0,-9.847921342531762e-06
25,26,25,0,-1.001100309310221e-05
73,26,73,0,-1.0041268753346877e-05
148,26,148,0,-1.0044591901159361e-05
251,26,251,0,-1.0174191869172234e-05
364,26,364,0,-1.1325364430203599e-05
409,26,409,0,-1.1658646592560551e-05
113,26,113,0,-1.1829398429930028e-05
287,26,287,0,-1.2065319838350241e-05
209,26,209,0,-1.5248947985757599e-05
35,26,35,0,-1.5638215437407953e-05
212,26,212,0,-1.6105810661126706e-05
174,26,174,0,-1.6714395504946467e-05
337,26,337,0,-1.703029898214581e-05
490,26,490,0,-1.7239762319654073e-05
222,26,222,0,-1.78298935913368e-05
325,26,325,0,-1.802775945650703e-05
431,26,431,0,-1.86013431137666e-05
260,26,260,0,-1.8964787305741915e-05
33,26,33,0,-1.94432734542449e-05
435,26,435,0,-1.959641658707545e-05
92,26,92,0,-1.968718269408365e-05
128,26,128,0,-2.0038029112878775e-05
387,26,387,0,-2.0158611848564156e-05
273,26,273,0,-2.0564996964844706e-05
482,26,482,0,-2.1161953811266178e-05
110,26,110,0,-2.1723578473309414e-05
317,26,317,0,-2.300631689550192e-05
230,26,230,0,-2.3965002735015785e-05
249,26,249,0,-2.4216696007905993e-05
175,26,175,0,-2.5202331566398507e-05
404,26,404,0,-2.7389469286442925e-05
330,26,330,0,-2.7684440987507664e-05
55,26,55,0,-2.7808581345900586e-05
45,26,45,0,-2.8151435962997516e-05
171,26,171,0,-2.821341463498106e-05
264,26,264,0,-2.8378895265646076e-05
447,26,447,0,-2.8824128444449037e-05
247,26,247,0,-2.9069509407742e-05
158,26,158,0,-3.0653613917486223e-05
90,26,90,0,-3.08228252764553e-05
395,26,395,0,-3.175995360892303e-05
51,26,51,0,-3.176186556780314e-05
54,26,54,0,-3.212432671108045e-05
69,26,69,0,-3.228763500696674e-05
145,26,145,0,-3.24971140531205e-05
356,26,356,0,-3.2508243059892195e-05
491,26,491,0,-3.2542631502885386e-05
362,26,362,0,-3.254709607587447e-05
363,26,363,0,-3.267534401679706e-05
132,26,132,0,-3.405324657240749e-05
319,26,319,0,-3.590941168568618e-05
117,26,117,0,-3.781068258321696e-05
428,26,428,0,-3.7977460398863625e-05
270,26,270,0,-3.803759310183619e-05
414,26,414,0,-3.905197679616723e-05
183,26,183,0,-3.996178350100799e-05
29,26,29,0,-4.116220805931992e-05
402,26,402,0,-4.152586182452067e-05
306,26,306,0,-4.2986430546854135e-05
332,26,332,0,-4.362099593774316e-05
191,26,191,0,-4.392465951192914e-05
333,26,333,0,-4.4518729397713394e-05
149,26,149,0,-4.5992956289908625e-05
281,26,281,0,-4.619706990738326e-05
313,26,313,0,-4.743090852727949e-05
506,26,506,0,-4.772755113529037e-05
331,26,331,0,-4.831524696335965e-05
109,26,109,0,-4.8500209979251976e-05
151,26,151,0,-4.893510624637276e-05
354,26,354,0,-4.930407269480019e-05
412,26,412,0,-5.0465091458629094e-05
425,26,425,0,-5.06613681825252e-05
243,26,243,0,-5.313631922108097e-05
485,26,485,0,-5.3648399837569194e-05
318,26,318,0,-5.3786745726081e-05
53,26,53,0,-5.414278202946488e-05
434,26,434,0,-5.5439246593846914e-05
146,26,146,0,-5.643058009411339e-05
478,26,478,0,-5.8855671183333234e-05
169,26,169,0,-5.9219562033496766e-05
59,26,59,0,-6.027520368797612e-05
473,26,473,0,-6.14887909657913e-05
114,26,114,0,-6.202347174185662e-05
98,26,98,0,-6.286275749352032e-05
5,26,5,0,-6.305728807002309e-05
449,26,449,0,-6.307674937858777e-05
61,26,61,0,-6.312344891603593e-05
463,26,463,0,-6.475600580636564e-05
141,26,141,0,-6.591442109509238e-05
231,26,231,0,-6.607883870917153e-05
470,26,470,0,-6.93044966934342e-05
138,26,138,0,-6.960918543723605e-05
133,26,133,0,-6.997767099929942e-05
99,26,99,0,-7.116049834470229e-05
286,26,286,0,-7.172482537509683e-05
497,26,497,0,-7.262205870121053e-05
232,26,232,0,-7.353762795412334e-05
22,26,22,0,-7.388129170682323e-05
102,26,102,0,-7.740677213682323e-05
500,26,500,0,-7.835009885505117e-05
95,26,95,0,-7.869710741746916e-05
112,26,112,0,-8.097476355970468e-05
300,26,300,0,-8.105796707893464e-05
27,26,27,0,-8.337743038847601e-05
416,26,416,0,-8.389337405358965e-05
216,26,216,0,-8.440827683503516e-05
198,26,198,0,-8.456024795625572e-05
234,26,234,0,-8.524102521103582e-05
46,26,46,0,-8.537872307273764e-05
267,26,267,0,-8.626517605773155e-05
220,26,220,0,-8.697290950161473e-05
374,26,374,0,-8.71400040199477e-05
119,26,119,0,-8.719425769068145e-05
245,26,245,0,-8.745873218521938e-05
103,26,103,0,-8.823043662108399e-05
456,26,456,0,-8.833063823484588e-05
309,26,309,0,-8.852558816592193e-05
384,26,384,0,-8.905632399580643e-05
72,26,72,0,-8.915665736015654e-05
457,26,457,0,-9.043385121052517e-05
91,26,91,0,-9.149516356591337e-05
445,26,445,0,-9.196710028424038e-05
341,26,341,0,-9.32495689914159e-05
350,26,350,0,-9.409962844281194e-05
236,26,236,0,-9.47385625565622e-05
294,26,294,0,-9.49676038510483e-05
18,26,18,0,-9.506900868596623e-05
78,26,78,0,-9.560715770635664e-05
377,26,377,0,-9.625369918301319e-05
21,26,21,0,-9.717955592551953e-05
342,26,342,0,-9.725252397683182e-05
39,26,39,0,-9.809948363476151e-05
105,26,105,0,-9.89243379094451e-05
276,26,276,0,-9.931409780860046e-05
288,26,288,0,-9.938350941758322e-05
344,26,344,0,-9.955239085892575e-05
150,26,150,0,-9.997275892800194e-05
204,26,204,0,-0.00010045406958542058
261,26,261,0,-0.00010114529656063409
357,26,357,0,-0.0001026249826126091
367,26,367,0,-0.00010330948417436314
196,26,196,0,-0.0001039488863546878
316,26,316,0,-0.000105080934913937
298,26,298,0,-0.00010647832239849553
75,26,75,0,-0.00010753648945882599
398,26,398,0,-0.0001076756398575629
413,26,413,0,-0.00010789061050663351
429,26,429,0,-0.00010898188226864392
26,26,26,0,-0.00010917329785329333
343,26,343,0,-0.0001092665980715335
304,26,304,0,-0.00010958740698712166
1,26,1,0,-0.00010975922187310694
487,26,487,0,-0.00011094121574474203
320,26,320,0,-0.0001115220227977609
125,26,125,0,-0.00011156351751476779
400,26,400,0,-0.00011246084114650002
176,26,176,0,-0.00011352565598525821
375,26,375,0,-0.00011511314157434117
424,26,424,0,-0.00011571895459977499
256,26,256,0,-0.00012146531169593411
208,26,208,0,-0.00012186422419572241
181,26,181,0,-0.0001239947286090448
505,26,505,0,-0.0001250450205692255
207,26,207,0,-0.00012560663542738882
347,26,347,0,-0.00012594375137345848
269,26,269,0,-0.00012597644669168906
170,26,170,0,-0.00012717721461126265
205,26,205,0,-0.00012762470386483703
471,26,471,0,-0.0001290544159504692
493,26,493,0,-0.00012929271183630408
184,26,184,0,-0.0001317155203269471
467,26,467,0,-0.00013302123763364593
258,26,258,0,-0.00013874946767985507
127,26,127,0,-0.00014250697918293253
246,26,246,0,-0.00014313232539506782
469,26,469,0,-0.0001450404589559917
70,26,70,0,-0.00014569194587721324
28,26,28,0,-0.0001476521065516767
11,26,11,0,-0.0001479163094238234
438,26,438,0,-0.00014835320312474033
213,26,213,0,-0.0001488993524083937
297,26,297,0,-0.00014911543770259605
165,26,165,0,-0.0001493874974215159
60,26,60,0,-0.0001500437469856286
190,26,190,0,-0.00015156274442965634
464,26,464,0,-0.00015260894710298346
147,26,147,0,-0.00015429153083624804
188,26,188,0,-0.0001544966073803278
40,26,40,0,-0.0001558233684235688
376,26,376,0,-0.00015596906449357739
159,26,159,0,-0.00015681570425961632
115,26,115,0,-0.00015744607492329532
154,26,154,0,-0.0001594533698660694
101,26,101,0,-0.00016145630981659887
476,26,476,0,-0.00016161740749266463
226,26,226,0,-0.00016202565900024223
468,26,468,0,-0.0001643891098849659
268,26,268,0,-0.00016537140445392894
326,26,326,0,-0.0001654615013986005
164,26,164,0,-0.00016574244033499275
272,26,272,0,-0.0001673489137540618
349,26,349,0,-0.0001687610338020562
358,26,358,0,-0.00016980584458242687
475,26,475,0,-0.00017000197672643048
224,26,224,0,-0.0001754130366047546
185,26,185,0,-0.00017670765448321024
122,26,122,0,-0.00018714393454586365
238,26,238,0,-0.00018762905220929272
152,26,152,0,-0.00018851120151385236
338,26,338,0,-0.00019203164162190367
421,26,421,0,-0.00019472378922780198
301,26,301,0,-0.00019718649457172165
365,26,365,0,-0.00020186243824297235
305,26,305,0,-0.0002031283132246431
397,26,397,0,-0.0002133583883179302
130,26,130,0,-0.00021637054706229452
290,26,290,0,-0.00022185298515799978
202,26,202,0,-0.0002248241092097203
161,26,161,0,-0.00022846954787646422
498,26,498,0,-0.00023016048068769113
277,26,277,0,-0.00023129167320862232
215,26,215,0,-0.00023248006296503477
307,26,307,0,-0.00023575188321564022
210,26,210,0,-0.00023670434547172768
484,26,484,0,-0.00024394474629960695
296,26,296,0,-0.00024435082596875325
348,26,348,0,-0.0002548725977320809
311,26,311,0,-0.0002622875165616989
62,26,62,0,-0.00026566766219860983
241,26,241,0,-0.0002677805371525843
63,26,63,0,-0.00027867869871807117
173,26,173,0,-0.0002790948411408478
166,26,166,0,-0.0002820685644336129
407,26,407,0,-0.0003004300380328506
259,26,259,0,-0.00030280507735644944
417,26,417,0,-0.00030740122084068624
274,26,274,0,-0.00030803243170575146
193,26,193,0,-0.0003114339847204328
373,26,373,0,-0.0003157971743153576
452,26,452,0,-0.00033458624534794535
66,26,66,0,-0.0003399420548102272
116,26,116,0,-0.0003622296925694157
233,26,233,0,-0.0003694869943311696
465,26,465,0,-0.000369908157688148
254,26,254,0,-0.0003757987083254033
266,26,266,0,-0.0003781793198423866
77,26,77,0,-0.0004611750600083342
42,26,42,0,-0.00046184064928372903
265,26,265,0,-0.00048256671539771424
441,26,441,0,-0.0004884267497354156
436,26,436,0,-0.0004968733742667264
88,26,88,0,-0.0005243478687832148
93,26,93,0,-0.0005385687856060862
118,26,118,0,-0.0005733698765178375
432,26,432,0,-0.0006198478517212003
