,layer,filter,class_list,value
8,37,8,0,-2.0389994525471524e-06
91,37,91,0,-2.3548633000358697e-06
26,37,26,0,-2.5141935623418377e-06
58,37,58,0,-2.5611790361534937e-06
11,37,11,0,-2.5661846906555042e-06
23,37,23,0,-3.316188878743631e-06
167,37,167,0,-3.3893500973158906e-06
54,37,54,0,-3.4093323063921765e-06
219,37,219,0,-3.5836421149237906e-06
215,37,215,0,-3.6346303354917174e-06
250,37,250,0,-4.199634955581732e-06
205,37,205,0,-4.563769894216918e-06
246,37,246,0,-4.765590723787571e-06
22,37,22,0,-4.971392627972637e-06
243,37,243,0,-5.147425753226909e-06
154,37,154,0,-6.1500571782890924e-06
36,37,36,0,-6.570819725248978e-06
171,37,171,0,-6.822108389459292e-06
46,37,46,0,-7.5592098376153775e-06
174,37,174,0,-7.764691034184423e-06
29,37,29,0,-8.817021002149873e-06
108,37,108,0,-8.9110911520085e-06
241,37,241,0,-1.013851371503005e-05
7,37,7,0,-1.0275208423726756e-05
188,37,188,0,-1.0364245825644769e-05
177,37,177,0,-1.0776928951794496e-05
192,37,192,0,-1.1064470168054008e-05
220,37,220,0,-1.1223571276153255e-05
19,37,19,0,-1.154570455997872e-05
62,37,62,0,-1.198656176948365e-05
254,37,254,0,-1.2618923266194403e-05
63,37,63,0,-1.4279192736388335e-05
67,37,67,0,-1.4716811012804864e-05
139,37,139,0,-1.590280914522957e-05
86,37,86,0,-1.5952434796961956e-05
135,37,135,0,-1.6317777432683923e-05
49,37,49,0,-1.6454965679613133e-05
156,37,156,0,-1.735186424238755e-05
124,37,124,0,-1.7986986001561343e-05
122,37,122,0,-1.802817741101137e-05
231,37,231,0,-1.8120938768306783e-05
169,37,169,0,-1.8688254685017557e-05
222,37,222,0,-1.920769300696179e-05
127,37,127,0,-1.9522776307112632e-05
35,37,35,0,-1.984405606380024e-05
229,37,229,0,-2.050744151159689e-05
59,37,59,0,-2.2308329355658073e-05
119,37,119,0,-2.470770788839394e-05
117,37,117,0,-2.607937374162761e-05
164,37,164,0,-2.6113145804829153e-05
141,37,141,0,-2.714376267443086e-05
103,37,103,0,-2.7450641956461296e-05
209,37,209,0,-2.760667374475112e-05
97,37,97,0,-2.9260766604710665e-05
142,37,142,0,-2.9388269237939913e-05
233,37,233,0,-3.0186344992266802e-05
176,37,176,0,-3.138290527560095e-05
216,37,216,0,-3.1814880463687524e-05
31,37,31,0,-3.243735200293418e-05
168,37,168,0,-3.264351080806138e-05
131,37,131,0,-3.3564161649901614e-05
239,37,239,0,-3.5563433455432224e-05
151,37,151,0,-3.5848727612586284e-05
184,37,184,0,-3.593938394984564e-05
185,37,185,0,-3.6166418036831516e-05
89,37,89,0,-3.631988457888369e-05
137,37,137,0,-3.798674266594082e-05
57,37,57,0,-3.812136444283354e-05
111,37,111,0,-3.911256366757598e-05
40,37,40,0,-4.041637516206675e-05
10,37,10,0,-4.170451469504011e-05
138,37,138,0,-4.628798530283973e-05
74,37,74,0,-4.63238775400221e-05
144,37,144,0,-5.0275500550012174e-05
101,37,101,0,-5.1335433205079714e-05
193,37,193,0,-5.302983403236983e-05
120,37,120,0,-5.343044558744348e-05
249,37,249,0,-5.423298200544213e-05
158,37,158,0,-5.5909127648079426e-05
228,37,228,0,-5.7157238280780566e-05
34,37,34,0,-5.761288330359271e-05
20,37,20,0,-5.804824524880958e-05
27,37,27,0,-5.82299668679731e-05
175,37,175,0,-6.086492408842181e-05
98,37,98,0,-6.128441089049419e-05
5,37,5,0,-6.174521286114176e-05
24,37,24,0,-6.349119821508209e-05
88,37,88,0,-6.37380742156246e-05
179,37,179,0,-6.633988191266927e-05
72,37,72,0,-6.822590250645799e-05
186,37,186,0,-6.966321262334985e-05
202,37,202,0,-7.024098537322665e-05
48,37,48,0,-7.272250106613587e-05
73,37,73,0,-7.443108980290659e-05
148,37,148,0,-7.479723593567522e-05
199,37,199,0,-7.548227482497837e-05
114,37,114,0,-7.66754549922255e-05
28,37,28,0,-7.743285256442967e-05
94,37,94,0,-7.875800776866449e-05
178,37,178,0,-7.892826531206155e-05
217,37,217,0,-7.946189823486716e-05
76,37,76,0,-8.187065220207623e-05
134,37,134,0,-8.26816107834194e-05
51,37,51,0,-8.404245470904348e-05
71,37,71,0,-9.093636358749046e-05
125,37,125,0,-9.336453784560827e-05
129,37,129,0,-9.396624981862222e-05
213,37,213,0,-9.560734628969448e-05
50,37,50,0,-9.565276415930412e-05
47,37,47,0,-0.00010038103543452692
251,37,251,0,-0.00010136860992868702
230,37,230,0,-0.00010307666411880634
211,37,211,0,-0.00011110434198081664
110,37,110,0,-0.00011304830336544835
203,37,203,0,-0.00011571746550884666
145,37,145,0,-0.00011824346814308662
121,37,121,0,-0.00011826353883251928
238,37,238,0,-0.00011856623798668364
140,37,140,0,-0.00012087998478110817
60,37,60,0,-0.00012356754875820776
44,37,44,0,-0.000127007735950313
187,37,187,0,-0.00012922402401009946
104,37,104,0,-0.00013034411686357883
25,37,25,0,-0.00013066913981417682
218,37,218,0,-0.00013372837712414266
165,37,165,0,-0.0001358392152501442
172,37,172,0,-0.0001368631973695744
92,37,92,0,-0.00013818941620278303
41,37,41,0,-0.00013879245557699705
132,37,132,0,-0.0001402224853032763
80,37,80,0,-0.00014426962969409373
65,37,65,0,-0.00014821395801319914
52,37,52,0,-0.00015287479670403892
200,37,200,0,-0.00015572167381651126
234,37,234,0,-0.0001568793663821344
43,37,43,0,-0.00015943348830839145
146,37,146,0,-0.00015989142874290875
242,37,242,0,-0.00016241369275884487
163,37,163,0,-0.0001635135404873367
207,37,207,0,-0.00016353020924555483
255,37,255,0,-0.00017702542167953307
55,37,55,0,-0.0001808300974753041
84,37,84,0,-0.00018788631549194746
118,37,118,0,-0.00018838374746676934
159,37,159,0,-0.0001912984496807657
0,37,0,0,-0.0001919806452909678
93,37,93,0,-0.0001934785989938237
18,37,18,0,-0.00019575444027317702
245,37,245,0,-0.00019582045786429303
150,37,150,0,-0.0001965787995281909
147,37,147,0,-0.000199142666829899
81,37,81,0,-0.00020320917941039074
189,37,189,0,-0.00020803111764694515
4,37,4,0,-0.00021054874328970685
221,37,221,0,-0.00021295473418958544
195,37,195,0,-0.00021950676775444044
45,37,45,0,-0.00022086248261435904
157,37,157,0,-0.00022917335202178314
66,37,66,0,-0.0002296605603075319
112,37,112,0,-0.00024053104653455338
3,37,3,0,-0.0002428635835351134
194,37,194,0,-0.0002461607532225907
182,37,182,0,-0.00026276224859107523
152,37,152,0,-0.0002899614566225006
14,37,14,0,-0.00029266039144281163
206,37,206,0,-0.0003038921378750281
9,37,9,0,-0.00031107478765161065
1,37,1,0,-0.00031637436862603786
196,37,196,0,-0.00031780746630142296
225,37,225,0,-0.0003178223060613328
32,37,32,0,-0.0003307101937423229
113,37,113,0,-0.00036221432136258614
180,37,180,0,-0.0003684509162013794
106,37,106,0,-0.00039128358295463793
115,37,115,0,-0.00042242622383844577
30,37,30,0,-0.0005994204872899478
