,layer,filter,class_list,value
0,22,0,0,-7.171264195426907e-06
190,22,190,0,-7.429674724745982e-06
54,22,54,0,-7.896782018490534e-06
210,22,210,0,-8.365852686886833e-06
142,22,142,0,-8.411726489554461e-06
169,22,169,0,-9.284139340437481e-06
44,22,44,0,-1.11492196426366e-05
213,22,213,0,-1.213132352473334e-05
4,22,4,0,-1.2424630208107689e-05
184,22,184,0,-1.2746702924792964e-05
78,22,78,0,-1.2903967760358182e-05
112,22,112,0,-1.4997875639288782e-05
7,22,7,0,-1.503280974290977e-05
218,22,218,0,-1.5664528039260884e-05
99,22,99,0,-1.622540303011233e-05
222,22,222,0,-1.7072990695787825e-05
224,22,224,0,-1.7542380797064273e-05
243,22,243,0,-1.7908054852833198e-05
49,22,49,0,-1.836448596600482e-05
95,22,95,0,-1.866572338962147e-05
241,22,241,0,-1.892530934011205e-05
167,22,167,0,-1.919360572003592e-05
15,22,15,0,-1.925516140932615e-05
34,22,34,0,-1.9324403711018513e-05
72,22,72,0,-1.9373474266415337e-05
162,22,162,0,-1.9460617172006867e-05
163,22,163,0,-2.0707680897269486e-05
62,22,62,0,-2.181461725392353e-05
48,22,48,0,-2.3236268912174564e-05
155,22,155,0,-2.333967426481065e-05
53,22,53,0,-2.3783587841352817e-05
196,22,196,0,-2.409989410860902e-05
13,22,13,0,-2.4300719117353875e-05
253,22,253,0,-2.4641974738581764e-05
193,22,193,0,-2.47704548002603e-05
55,22,55,0,-2.5230876129422874e-05
188,22,188,0,-2.527779320576906e-05
215,22,215,0,-2.674332801381185e-05
87,22,87,0,-2.6744797996403057e-05
133,22,133,0,-2.8160180248359978e-05
14,22,14,0,-2.8988167046384294e-05
88,22,88,0,-3.0819198595155584e-05
207,22,207,0,-3.1521685747482045e-05
199,22,199,0,-3.2041250554237785e-05
59,22,59,0,-3.234598198033067e-05
81,22,81,0,-3.2705364030438666e-05
11,22,11,0,-3.281851227430188e-05
43,22,43,0,-3.5050506821798774e-05
160,22,160,0,-3.621834873216434e-05
165,22,165,0,-3.660972858116063e-05
77,22,77,0,-3.6795819994428494e-05
24,22,24,0,-3.688520716295107e-05
120,22,120,0,-3.7899031668076064e-05
236,22,236,0,-3.989079215100943e-05
104,22,104,0,-4.087567607660159e-05
38,22,38,0,-4.175286324025196e-05
159,22,159,0,-4.181993483511892e-05
232,22,232,0,-4.194283625413853e-05
214,22,214,0,-4.499019451327246e-05
18,22,18,0,-4.5488567006457535e-05
161,22,161,0,-4.571182589360179e-05
177,22,177,0,-4.5713095898636255e-05
102,22,102,0,-4.6367352804088656e-05
91,22,91,0,-4.7442329944480385e-05
35,22,35,0,-4.7466933157458425e-05
174,22,174,0,-4.770645950341601e-05
26,22,26,0,-4.897186755336014e-05
12,22,12,0,-4.924526483860436e-05
139,22,139,0,-4.9306061788589875e-05
123,22,123,0,-4.9434954522431515e-05
85,22,85,0,-4.944195269928065e-05
121,22,121,0,-5.0740972949481214e-05
235,22,235,0,-5.216359940702908e-05
164,22,164,0,-5.2832523767332164e-05
240,22,240,0,-5.334228681096454e-05
5,22,5,0,-5.422710307808609e-05
226,22,226,0,-5.505128272058624e-05
175,22,175,0,-5.507446980151931e-05
149,22,149,0,-5.5478301197486866e-05
212,22,212,0,-5.562072928828598e-05
20,22,20,0,-5.662734215665655e-05
89,22,89,0,-5.678061359964959e-05
8,22,8,0,-5.7497532655481634e-05
111,22,111,0,-5.8164592769971435e-05
144,22,144,0,-5.8878187585276184e-05
90,22,90,0,-6.03811904457463e-05
19,22,19,0,-6.110996189486739e-05
181,22,181,0,-6.263887364873488e-05
60,22,60,0,-6.35009683385035e-05
132,22,132,0,-6.36672652572834e-05
197,22,197,0,-6.460200330188348e-05
75,22,75,0,-6.49655044853814e-05
127,22,127,0,-6.584927401960261e-05
67,22,67,0,-6.728359001685335e-05
242,22,242,0,-6.973526445605004e-05
115,22,115,0,-7.062260833385902e-05
27,22,27,0,-7.075780165233247e-05
154,22,154,0,-7.09597845350185e-05
61,22,61,0,-7.147199383362723e-05
17,22,17,0,-7.351042051629841e-05
79,22,79,0,-7.537949691681645e-05
244,22,244,0,-7.658066872573421e-05
157,22,157,0,-7.766793713205322e-05
246,22,246,0,-7.788999470791369e-05
39,22,39,0,-7.947837953711234e-05
41,22,41,0,-8.257937570598229e-05
187,22,187,0,-8.461900084714147e-05
205,22,205,0,-8.516444824954172e-05
125,22,125,0,-8.558830651094196e-05
126,22,126,0,-8.838426065080896e-05
171,22,171,0,-8.903388431760195e-05
84,22,84,0,-9.01402591501843e-05
138,22,138,0,-9.044491989362857e-05
146,22,146,0,-9.314107852516073e-05
100,22,100,0,-9.38085143889933e-05
109,22,109,0,-9.648238424707634e-05
172,22,172,0,-9.753456545292804e-05
92,22,92,0,-0.00010029694643525211
80,22,80,0,-0.0001018862155472644
10,22,10,0,-0.00010464693069220932
137,22,137,0,-0.00010500998225021485
231,22,231,0,-0.00010548918391128925
22,22,22,0,-0.00010637176849255247
76,22,76,0,-0.00010659881969479201
50,22,50,0,-0.00010690147317846677
69,22,69,0,-0.00010819367200876062
206,22,206,0,-0.00010837204291117564
166,22,166,0,-0.00010886178876735597
145,22,145,0,-0.00011049099009774466
250,22,250,0,-0.00011091980615554053
192,22,192,0,-0.00011227488260897588
209,22,209,0,-0.0001127953868701681
45,22,45,0,-0.00011331888118957246
9,22,9,0,-0.00011555652057949617
208,22,208,0,-0.0001156090453782177
186,22,186,0,-0.00011843238907417452
117,22,117,0,-0.00011965578685892985
3,22,3,0,-0.00012114890092430608
254,22,254,0,-0.00012277337584305493
233,22,233,0,-0.00012548670172130016
147,22,147,0,-0.00012685337833773236
216,22,216,0,-0.00013004174089749078
25,22,25,0,-0.0001308728707593465
96,22,96,0,-0.0001313788219605261
124,22,124,0,-0.00013861411941878954
105,22,105,0,-0.00013878484833163007
245,22,245,0,-0.00014106417973925868
97,22,97,0,-0.00014194174937468552
31,22,31,0,-0.00014250607611482335
143,22,143,0,-0.00014257740385327234
248,22,248,0,-0.00014609852522271539
158,22,158,0,-0.00014934163972850633
195,22,195,0,-0.00015691490909289785
183,22,183,0,-0.00015737633919135074
131,22,131,0,-0.00017477190925373475
86,22,86,0,-0.0001846606690124153
64,22,64,0,-0.0001927329639696773
110,22,110,0,-0.00019356625865138977
116,22,116,0,-0.0002057520902258081
203,22,203,0,-0.00022124465378560166
194,22,194,0,-0.00022158723740067776
247,22,247,0,-0.00023856989911157366
74,22,74,0,-0.0002874110695924248
249,22,249,0,-0.00032880973653749425
68,22,68,0,-0.0003555146917155638
185,22,185,0,-0.0004440214816901045
