,layer,filter,class_list,value
58,34,58,0,-3.1168915808754695e-05
86,34,86,0,-3.158068493607225e-05
91,34,91,0,-3.368284291056511e-05
52,34,52,0,-3.3864185915077895e-05
163,34,163,0,-3.483946245546044e-05
53,34,53,0,-4.105397797898869e-05
145,34,145,0,-4.308896060679634e-05
11,34,11,0,-4.5729344518419254e-05
47,34,47,0,-4.731257366167307e-05
167,34,167,0,-4.877383461885376e-05
164,34,164,0,-4.920709315180405e-05
194,34,194,0,-4.970182235433107e-05
113,34,113,0,-5.0451797054207326e-05
191,34,191,0,-5.360380375963869e-05
50,34,50,0,-5.384014974784135e-05
142,34,142,0,-5.3939455706153436e-05
108,34,108,0,-5.453481443824515e-05
55,34,55,0,-5.620648887861845e-05
48,34,48,0,-5.681379039751411e-05
162,34,162,0,-5.7080990855051805e-05
72,34,72,0,-5.7395507101531964e-05
114,34,114,0,-5.9909468403551716e-05
29,34,29,0,-6.122465782655295e-05
97,34,97,0,-6.136646764675069e-05
56,34,56,0,-6.49775276899911e-05
243,34,243,0,-6.638747774391218e-05
178,34,178,0,-6.71126477276851e-05
196,34,196,0,-6.76651418657026e-05
205,34,205,0,-6.911724687408416e-05
59,34,59,0,-7.416489366441903e-05
64,34,64,0,-7.446968448137082e-05
216,34,216,0,-7.900435142106365e-05
208,34,208,0,-7.998272792721916e-05
229,34,229,0,-8.080891802961788e-05
160,34,160,0,-8.282335582393552e-05
37,34,37,0,-8.288707725343514e-05
130,34,130,0,-8.366301640796436e-05
188,34,188,0,-8.503438255783591e-05
0,34,0,0,-8.555898051318956e-05
209,34,209,0,-8.563867037664208e-05
125,34,125,0,-8.608457762653288e-05
206,34,206,0,-8.693946850553136e-05
247,34,247,0,-8.741130950440379e-05
71,34,71,0,-8.806249864675708e-05
159,34,159,0,-8.869728590648052e-05
69,34,69,0,-9.042971605126571e-05
220,34,220,0,-9.142452427972625e-05
139,34,139,0,-9.534575218463903e-05
19,34,19,0,-9.974880116251362e-05
183,34,183,0,-0.00010240133656531647
246,34,246,0,-0.00010405666750875619
182,34,182,0,-0.00010578396906932853
172,34,172,0,-0.00010601293773069287
148,34,148,0,-0.00010873876988120035
60,34,60,0,-0.0001091292049892112
30,34,30,0,-0.00010939998201016099
238,34,238,0,-0.00011046791544557787
225,34,225,0,-0.00011093770011174619
207,34,207,0,-0.00011107482463258433
166,34,166,0,-0.00011205739240429668
124,34,124,0,-0.00011208202057707561
81,34,81,0,-0.00011379692237165618
185,34,185,0,-0.00011391357822394532
219,34,219,0,-0.00011542091371373742
181,34,181,0,-0.00011584910671856852
9,34,9,0,-0.0001185869393828809
117,34,117,0,-0.00011859271521834636
79,34,79,0,-0.0001189685404572427
67,34,67,0,-0.0001192436252025697
121,34,121,0,-0.00011957955110897256
33,34,33,0,-0.00011988231089217205
80,34,80,0,-0.00012024384135302934
213,34,213,0,-0.00012238755968517755
248,34,248,0,-0.0001245021644332489
187,34,187,0,-0.00012459049332990134
152,34,152,0,-0.0001252041613604704
135,34,135,0,-0.00012720827699497228
254,34,254,0,-0.00013080612587076378
109,34,109,0,-0.0001319609915764186
244,34,244,0,-0.00013264857097882165
232,34,232,0,-0.0001341706694532485
74,34,74,0,-0.00013434410983784729
192,34,192,0,-0.0001344407991303531
255,34,255,0,-0.00013679226896718967
26,34,26,0,-0.00014578931757927016
70,34,70,0,-0.00014894131618098383
66,34,66,0,-0.0001543847863847314
200,34,200,0,-0.0001552340054569168
217,34,217,0,-0.00016579129696197014
235,34,235,0,-0.0001671258183396085
88,34,88,0,-0.00016856623338556975
179,34,179,0,-0.00016884859806545193
123,34,123,0,-0.0001701251055150621
234,34,234,0,-0.0001702692869670841
190,34,190,0,-0.00017593343905755176
195,34,195,0,-0.0001768904554677486
186,34,186,0,-0.00017888298378097023
54,34,54,0,-0.00017892626418327672
252,34,252,0,-0.00018111191884658817
240,34,240,0,-0.00018557235099662118
13,34,13,0,-0.00019416238372178541
153,34,153,0,-0.0001965072154783587
165,34,165,0,-0.00019742205041783922
241,34,241,0,-0.0002042234933660292
226,34,226,0,-0.00020593817175872385
35,34,35,0,-0.0002076224882932687
150,34,150,0,-0.0002102461744166395
146,34,146,0,-0.00021465755691014722
106,34,106,0,-0.00021808133996225053
10,34,10,0,-0.00022413726617286355
149,34,149,0,-0.00022454319584296333
177,34,177,0,-0.00023272913229357428
233,34,233,0,-0.00023387001477261914
82,34,82,0,-0.0002375976755364606
222,34,222,0,-0.00023885614826464342
31,34,31,0,-0.00023944096861044928
57,34,57,0,-0.0002521679577233593
44,34,44,0,-0.0002563965620310249
45,34,45,0,-0.00025982437036509154
251,34,251,0,-0.000261273404073592
111,34,111,0,-0.0002720669917644747
85,34,85,0,-0.0002790723677881579
77,34,77,0,-0.00028079530975783085
75,34,75,0,-0.0002832588666806135
184,34,184,0,-0.0002916744456495257
214,34,214,0,-0.0002953761907232066
128,34,128,0,-0.00030427751463862895
22,34,22,0,-0.0003328502961233437
34,34,34,0,-0.00035168501475613123
140,34,140,0,-0.00036627610718353854
249,34,249,0,-0.00037098624783398203
36,34,36,0,-0.00041735903591412217
236,34,236,0,-0.0004476092504748563
39,34,39,0,-0.0004759552265916511
24,34,24,0,-0.0004916987841715237
94,34,94,0,-0.0005230755415685407
104,34,104,0,-0.000527470201863467
170,34,170,0,-0.0005850586649100764
175,34,175,0,-0.0005869380709582317
116,34,116,0,-0.0008249038766809825
245,34,245,0,-0.0011270336399157755
